total_seqtk_reads,sampled_cells,validation_error,total_UMIs,estimated_reads,estimated_UMIs,reads_per_cell,UMIs_per_cell,duplication_rate,dataset
5000000,1412,207.6,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,500,229.9,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,223.7,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,257.2,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,229.5,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,233.9,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,241.5,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,254.3,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,235.3,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,250.4,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,243.7,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,239.2,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,294.0,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,229.8,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,261.4,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,232.0,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,239.6,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,285.6,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,232.4,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,236.7,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,246.5,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,231.9,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,247.5,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,225.8,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,237.3,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,240.6,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,235.9,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,241.7,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,229.5,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,500,230.2,618921,628614,77812,1257,155,8.08,SRR9170684
5000000,1412,212.1,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,234.7,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,207.9,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,227.5,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,229.3,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,230.6,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,210.9,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,204.1,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,221.0,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,222.3,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,202.3,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,250.0,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,224.3,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,204.2,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,203.0,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,231.9,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,216.3,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,225.8,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,217.8,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,204.7,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,223.8,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,235.8,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,233.4,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,203.3,618921,1775207,219742,1257,155,8.08,SRR9170684
5000000,1412,214.1,618921,1775207,219742,1257,155,8.08,SRR9170684
