total_seqtk_reads,sampled_cells,validation_error,total_UMIs,estimated_reads,estimated_UMIs,reads_per_cell,UMIs_per_cell,duplication_rate,dataset
5000000,1412,3519.5,2078828,966461,401821,684,284,2.41,heart_10k_v3
5000000,1412,2696.5,2078828,966461,401821,684,284,2.41,heart_10k_v3
5000000,1412,2585.5,2078828,966461,401821,684,284,2.41,heart_10k_v3
5000000,1412,2856.4,2078828,966461,401821,684,284,2.41,heart_10k_v3
5000000,1412,3170.6,2078828,966461,401821,684,284,2.41,heart_10k_v3
5000000,1412,2780.1,2078828,966461,401821,684,284,2.41,heart_10k_v3
5000000,5642,2011.9,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,500,2284.0,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,5642,2190.0,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,2030.1,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1607.9,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1836.2,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,3990,2791.3,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2188.5,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2526.5,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1592.0,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1922.4,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,5642,1517.5,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,3990,2016.2,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1696.6,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1982.3,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1719.9,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2119.9,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1729.0,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2078.7,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2543.4,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1599.3,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,5642,2132.8,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1601.2,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1944.0,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1466.6,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1786.8,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1789.4,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1504.1,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1588.1,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,2189.1,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1757.6,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1426.8,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,2486.6,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,984.6,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1694.2,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1719.2,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1820.5,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1633.2,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1756.5,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1547.9,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,1268.6,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,5642,2421.9,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,500,2369.3,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,3285.0,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2089.7,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,999,3036.1,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2724.0,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,1837.7,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2144.7,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2672.4,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2672.2,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2339.8,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2442.7,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2616.4,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,1996,2061.4,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,1977.3,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2713.1,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2972.5,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2359.6,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2534.9,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2636.4,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2309.0,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,999,3510.9,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2981.9,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2429.0,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,3279.8,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2046.3,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,3124.7,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,3057.5,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,3151.1,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2412.0,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,3115.8,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2514.4,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2616.5,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,3387.0,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2659.0,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2943.3,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2937.4,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2643.1,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,3610.4,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2662.2,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,999,2921.3,2078828,683778,284291,684,284,2.41,heart_10k_v3
5000000,1996,2457.7,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,3004.4,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2877.1,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2446.4,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,500,2250.2,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2450.4,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,1699.0,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2840.1,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2971.5,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,1981.2,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,1985.0,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,1796.3,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2044.6,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,1811.9,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2422.9,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,3037.5,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2389.0,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2051.7,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,1831.4,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,3034.2,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2147.5,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2370.1,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,3990,1652.3,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,500,1960.0,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2479.9,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,1996,1900.6,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2461.3,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2064.8,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,3062.8,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2693.4,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2220.6,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2468.6,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2724.4,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,1821.3,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2414.3,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,1818.4,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2806.4,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2034.5,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2114.6,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2197.0,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,1996,2778.4,2078828,1366187,568013,684,284,2.41,heart_10k_v3
5000000,500,2927.5,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,500,2130.4,2078828,342231,142288,684,284,2.41,heart_10k_v3
5000000,3990,2111.8,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,5642,1580.9,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
5000000,3990,1711.3,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1924.6,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,707,2768.8,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3796.0,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3297.4,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2711.9,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3482.7,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3996.5,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2543.1,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2237.7,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2986.2,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2993.7,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3547.7,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2480.1,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2171.6,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2394.6,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3082.9,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3153.2,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3349.3,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,4401.2,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2829.3,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3131.7,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3637.8,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2987.7,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2203.7,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2945.2,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3254.8,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2480.3,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3282.0,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,2265.1,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,707,3061.2,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,2822,2054.6,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,1462.1,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2464.7,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2655.5,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,1965.9,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2284.8,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2824.0,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,1690.2,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2665.5,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2948.0,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2868.5,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2593.0,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2317.3,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2076.7,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2531.0,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2411.1,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,1980.5,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2117.6,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,1542.0,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2231.8,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,1732.2,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,1640.0,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,979.5,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,3022.2,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,1891.6,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,1887.9,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2557.7,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2056.8,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,2568.4,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,2822,1677.1,2078828,1931553,803073,684,284,2.41,heart_10k_v3
5000000,707,2882.7,2078828,483915,201195,684,284,2.41,heart_10k_v3
5000000,3990,1946.5,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2228.9,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2702.6,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2098.2,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2297.2,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1793.7,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1893.5,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2086.6,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1885.9,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,2390.4,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1819.9,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,3990,1847.0,2078828,2731006,1135458,684,284,2.41,heart_10k_v3
5000000,5642,1920.1,2078828,3861738,1605578,684,284,2.41,heart_10k_v3
7071068,707,2300.5,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,1734.4,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2576.8,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,1819.7,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,1412,2156.8,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,707,2246.2,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2059.9,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,2822,1466.2,2928451,2731629,1131292,967,400,2.41,heart_10k_v3
7071068,707,1495.3,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,1981.5,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,1830.0,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2429.7,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2251.4,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2213.8,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,3080.8,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2390.0,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2559.0,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,3990,1754.9,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,707,1320.3,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,1764.4,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2318.3,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,3235.4,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2133.8,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,1941.4,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,3990,968.9,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1658.4,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1310.9,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1324.1,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,781.0,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1015.0,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1935.8,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,999,1958.8,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,999,1569.1,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,999,1889.1,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,3990,2086.3,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,999,1803.3,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,999,1771.0,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,999,2027.1,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,999,1544.1,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,999,1386.7,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,999,1790.0,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,999,1821.4,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,999,1922.8,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,999,2069.4,2928451,967008,400482,967,400,2.41,heart_10k_v3
7071068,707,1624.0,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,3990,1227.5,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1641.4,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1395.0,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1665.1,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1155.2,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1814.1,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1183.6,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1327.7,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1774.2,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1013.0,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1555.4,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1407.8,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1230.1,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1201.2,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1235.1,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1637.7,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1870.3,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1723.1,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,3990,1854.9,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,707,1721.0,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,1517.1,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2112.7,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,2822,1588.4,2928451,2731629,1131292,967,400,2.41,heart_10k_v3
7071068,1412,2449.1,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,2248.3,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1772.1,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,2234.8,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1493.7,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1712.6,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1796.5,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1658.9,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1968.9,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,2090.0,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,2544.6,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1763.7,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1504.6,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,2822,1319.7,2928451,2731629,1131292,967,400,2.41,heart_10k_v3
7071068,1412,1267.3,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,2010.0,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,2269.7,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,3990,1164.2,2928451,3862226,1599523,967,400,2.41,heart_10k_v3
7071068,2822,1502.8,2928451,2731629,1131292,967,400,2.41,heart_10k_v3
7071068,1412,1988.4,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,2091.9,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1828.7,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,2278.5,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1864.3,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,2277.0,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1557.7,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1548.7,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1624.6,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1437.4,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1964.6,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,707,1943.2,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,2822,1613.1,2928451,2731629,1131292,967,400,2.41,heart_10k_v3
7071068,2822,1506.0,2928451,2731629,1131292,967,400,2.41,heart_10k_v3
7071068,707,2181.3,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2385.9,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,1949.3,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,707,2094.8,2928451,684359,283424,967,400,2.41,heart_10k_v3
7071068,1412,1761.1,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,1412,1163.6,2928451,1366782,566046,967,400,2.41,heart_10k_v3
7071068,2822,2213.4,2928451,2731629,1131292,967,400,2.41,heart_10k_v3
7071068,2822,2152.2,2928451,2731629,1131292,967,400,2.41,heart_10k_v3
7071068,2822,1312.3,2928451,2731629,1131292,967,400,2.41,heart_10k_v3
7071068,2822,1502.3,2928451,2731629,1131292,967,400,2.41,heart_10k_v3
