total_seqtk_reads,sampled_cells,validation_error,total_UMIs,estimated_reads,estimated_UMIs,reads_per_cell,UMIs_per_cell,duplication_rate,dataset
5000000,707,1491.3,1689472,902706,305019,1276,431,2.96,SRR9169193
5000000,999,1550.6,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1403.2,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1765.4,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1185.4,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1246.2,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,978.3,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1464.4,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1327.8,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1741.4,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1404.2,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1670.2,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1396.2,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,1996,1165.3,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,999,1200.1,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1223.1,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1118.9,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1219.7,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1415.8,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,889.4,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1284.5,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1245.4,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1162.1,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1125.9,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1531.7,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,986.2,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1471.2,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1254.2,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1362.6,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,2822,1416.0,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,1996,1345.1,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,2822,972.0,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1539.9,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1158.5,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1688.9,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1099.7,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1106.4,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,979.7,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,977.9,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1321.1,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1418.5,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1506.0,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1033.4,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1023.0,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1198.9,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1485.2,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1710.9,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1124.7,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,938.4,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1216.7,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1192.7,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1441.7,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1184.7,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,885.3,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1519.1,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1180.7,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1195.9,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,2822,1565.1,1689472,3603166,1217489,1276,431,2.96,SRR9169193
5000000,999,1310.7,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1422.9,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,999,1504.1,1689472,1275536,430996,1276,431,2.96,SRR9169193
5000000,500,1375.8,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,1996,1123.0,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1435.5,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1564.1,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,900.7,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1116.1,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1104.8,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1183.9,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1159.0,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1545.5,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1468.8,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,977.3,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,500,1471.2,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,1996,1000.1,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1376.8,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1469.2,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1184.2,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1087.4,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1155.3,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1149.7,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1742.6,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1356.3,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1737.4,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1295.4,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1154.5,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1210.1,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,1996,1181.3,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,500,1190.5,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1133.0,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1167.2,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,707,1483.6,1689472,902706,305019,1276,431,2.96,SRR9169193
5000000,1996,1119.3,1689472,2548518,861130,1276,431,2.96,SRR9169193
5000000,500,1651.9,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,953.2,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1045.0,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1361.0,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1590.5,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1264.7,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1450.2,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,952.8,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1082.6,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1222.5,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1499.6,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1263.8,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,768.2,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1364.6,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1470.0,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1427.1,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1506.1,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1338.3,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1076.1,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1488.2,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1355.0,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1288.1,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1250.4,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1411.1,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,500,1165.6,1689472,638406,215713,1276,431,2.96,SRR9169193
5000000,1996,1199.9,1689472,2548518,861130,1276,431,2.96,SRR9169193
