total_seqtk_reads,sampled_cells,validation_error,total_UMIs,estimated_reads,estimated_UMIs,reads_per_cell,UMIs_per_cell,duplication_rate,dataset
5000000,707,1402.1,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,999,1134.3,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1290.0,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1251.6,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,900.9,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1449.4,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1571.5,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1815.3,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1613.5,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1204.3,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1183.9,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1548.1,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1029.8,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,1996,1156.0,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,999,1304.9,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,807.2,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1140.7,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1671.6,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1402.1,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1308.0,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1198.0,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1154.8,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1302.0,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1811.3,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1309.2,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1086.0,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,982.9,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1807.5,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1564.4,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,2822,996.3,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,1996,1054.6,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,2822,1017.7,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1254.8,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1243.0,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1458.5,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1356.8,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1085.0,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1434.1,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,892.2,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1089.9,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1344.9,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1395.6,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1256.8,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1023.2,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,973.5,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1205.9,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1037.1,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1252.3,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1028.9,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1257.5,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1021.5,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1005.1,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,999.5,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1000.0,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1127.0,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1073.9,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,824.4,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1452.0,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,999,1135.2,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1491.1,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,999,1464.1,1675709,1291365,432790,1292,433,2.98,SRR9169192
5000000,500,1544.0,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,1996,991.5,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1022.8,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1700.6,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,879.4,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1351.9,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1073.0,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1628.5,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1315.2,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1276.3,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,940.3,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1228.4,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,500,1152.3,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,1996,1281.5,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1174.0,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1386.2,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1418.8,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,944.5,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1561.9,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1127.2,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1155.7,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1305.4,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,993.0,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,963.8,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,934.1,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,845.2,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,1996,1488.9,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,500,1420.6,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1529.7,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1122.9,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,707,1799.3,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,1996,1626.2,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,500,875.2,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1181.2,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1495.8,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1215.9,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1319.2,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,954.8,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1488.7,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1455.1,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1384.9,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1444.1,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1149.4,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1387.9,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1722.3,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,912.4,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1244.6,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,932.2,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1081.3,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1392.0,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1241.2,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1230.3,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,815.4,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1547.6,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1157.0,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1059.1,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,500,1141.0,1675709,646328,216611,1292,433,2.98,SRR9169192
5000000,1996,1126.6,1675709,2580144,864714,1292,433,2.98,SRR9169192
5000000,2822,1313.4,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,2822,1450.8,1675709,3647880,1222557,1292,433,2.98,SRR9169192
5000000,707,1198.5,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,1412,1138.5,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,954.3,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1399.3,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1337.9,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1539.5,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1194.5,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,966.6,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,910.2,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1452.0,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,980.2,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1016.0,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1537.2,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1760.6,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,945.6,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1995.3,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1341.3,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1439.2,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1152.0,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1402.3,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1730.2,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1075.3,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1587.4,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1201.2,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,926.1,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1479.8,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1214.7,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1204.6,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1412,1457.7,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,707,1573.1,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,994.2,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1833.8,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1378.0,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1568.4,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1135.5,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1518.8,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1598.4,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1235.1,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1380.8,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1369.4,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1389.5,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1429.0,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,1412,1240.0,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,707,1145.7,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1171.2,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1434.1,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1296.6,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1527.8,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1309.3,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1834.2,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1356.7,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1436.6,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1432.0,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1972.9,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1599.5,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1484.0,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,707,1303.6,1675709,913908,306289,1292,433,2.98,SRR9169192
5000000,1412,1406.5,1675709,1825232,611711,1292,433,2.98,SRR9169192
5000000,1996,1536.2,1675709,2580144,864714,1292,433,2.98,SRR9169192
7071068,707,1231.5,2308324,1292462,421919,1828,596,3.06,SRR9169192
7071068,1412,1050.9,2308324,2581268,842645,1828,596,3.06,SRR9169192
7071068,1412,1649.5,2308324,2581268,842645,1828,596,3.06,SRR9169192
7071068,1412,1119.8,2308324,2581268,842645,1828,596,3.06,SRR9169192
