total_seqtk_reads,sampled_cells,validation_error,total_UMIs,estimated_reads,estimated_UMIs,reads_per_cell,UMIs_per_cell,duplication_rate,dataset
5000000,1412,231.2,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,500,278.9,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,248.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,329.2,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,253.7,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,240.0,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,257.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,251.9,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,255.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,253.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,253.4,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,264.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,252.9,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,273.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,249.0,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,249.6,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,250.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,251.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,260.7,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,259.5,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,262.4,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,258.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,273.9,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,250.6,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,264.0,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,266.4,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,270.9,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,254.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,258.4,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,500,252.8,622740,623441,77648,1246,155,8.03,SRR9170683
5000000,1412,287.1,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,226.5,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,252.0,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,233.5,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,235.6,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,240.9,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,225.2,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,277.4,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,248.3,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,238.9,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,261.1,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,240.2,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,241.4,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,240.6,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,242.6,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,230.4,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,224.3,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,230.4,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,239.4,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,237.9,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,276.1,622740,1760598,219279,1246,155,8.03,SRR9170683
5000000,1412,267.6,622740,1760598,219279,1246,155,8.03,SRR9170683
